parentGroupCode,materialCode,parentGroupName,materialName,Alias,DESCRIPTION,UNITS,GST,BASE_PRICE
MG_CS0001,ML_MGCS1_010,Cementitious Material,Ground Quartz,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_007,Cement,White cement (loose),Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_009,Cementitious Material,Fly Ash,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_003,Cement,Pozolona Portland cement,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_004,Cement,White cement,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_005,Cement,Grey cement,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_001,Cement,Ordinary Portland cement grade 43,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_002,Cement,Ordinary Portland cement grade 53,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_006,Cement,Acid Proof Cement,Alias,DESCRIPTION,BAGS,18,0
MG_CS0001,ML_MGCS1_008,Cement,Fire Resistant mortar,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_002,Sand,Fine sand,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_004,Sand,Stone dust,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_001,Sand,Coarse sand,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_003,Sand,Marble dust,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_005,High Performance Concrete- Material,Silica Sand,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_006,Sand,RedBajri,Alias,DESCRIPTION,BAGS,18,0
MG_CS0002,ML_MGCS2_007,Sand,Moorum,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_009,stone aggregate,Aggregates 63 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_007,stone aggregate,Stone chipping/screening 10mm nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_017,Stone aggregate,Stone chippings/ screenings 12.5/13.2 mm nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_014,Stone aggregate,Aggregates 25 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_002,stone aggregate,Aggregates (20-40mm) nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_004,stone aggregate,Stone grit 6 mm and down size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_006,Light Weight Concrete- Aggregate,Aggregates - CLC,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_001,stone aggregate,Aggregates (10-20mm) nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_003,stone aggregate,Stone Aggregate (Single size) : 10 mm nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_005,stone aggregate,Stone Aggregate (Single size) : 12.5 mm nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_011,stone aggregate,Aggregates 40 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_012,Stone aggregate,Stone chippings/ screenings 4.75 mm nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_013,Stone aggregate,Stone chippings/ screenings 150 micron nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_008,stone aggregate,Aggregates 80 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_018,Stone aggregate,Stone chippings/ screenings 10/11.2 mm nominal size,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_010,stone aggregate,Aggregates 50 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_015,Stone aggregate,Aggregates 20 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0003,ML_MGCS3_016,Stone aggregate,Aggregates 6 mm Nominal,Alias,DESCRIPTION,BAGS,18,0
MG_CS0004,ML_MGCS4_001,Plasticizers,Admixture,Alias,DESCRIPTION,BAGS,18,0
MG_CS0004,ML_MGCS4_003,Plasticizers,Chemical Admixture,Alias,DESCRIPTION,BAGS,18,0
MG_CS0004,ML_MGCS4_005,Super Pozzolona,Super Pozzolona,Alias,DESCRIPTION,BAGS,18,0
MG_CS0004,ML_MGCS4_002,Plasticizers,Air Entrained Admixture,Alias,DESCRIPTION,BAGS,18,0
MG_CS0004,ML_MGCS4_004,Super Plasticizer,Super Plasticizer,Alias,DESCRIPTION,BAGS,18,0
MG_CS0004,ML_MGCS4_006,Air entrained admixture,Foaming agent,Alias,DESCRIPTION,BAGS,18,0
MG_CS0006,ML_MGCS6_001,Bricks,Clay Bricks,Alias,DESCRIPTION,BAGS,18,0
MG_CS0006,ML_MGCS6_002,Bricks,Flyash Bricks,Alias,DESCRIPTION,BAGS,18,0
MG_CS0006,ML_MGCS6_004,Bricks,Common burnt clay F.P.S (non-modular),Alias,DESCRIPTION,BAGS,18,0
MG_CS0006,ML_MGCS6_003,Bricks,Bricks_230x115x75mm (terra cota),Alias,DESCRIPTION,BAGS,18,0
MG_CS0006,ML_MGCS6_005,Bricks,Common burnt clay F.P.S (modular),Alias,DESCRIPTION,BAGS,18,0
MG_CS0010,ML_MGCS10_001,Plywood Formwork,12mm thick ply,Alias,DESCRIPTION,BAGS,18,0
MG_CS0010,ML_MGCS10_002,Plywood Formwork,12mm thick water proof ply,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_003,Reinforcement Bars,M.S ( Epoxy Coated TMT),Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_004,Reinforcement Bars,M.S ( Galvanized TMT),Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_006,Reinforcement Bars,Reinforcement Bars M.S ( TMT) round bars -Fe 415 D,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_001,Reinforcement Bars,M.S ( TMT) round bars,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_002,Reinforcement Bars,M.S ( Plain) round bars,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_005,Reinforcement Bars,Reinforcement Bars M.S ( TMT) round bars -Fe 415,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_009,Reinforcement Bars,Reinforcement Bars M.S ( TMT) round bars - Fe 600,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_007,Reinforcement Bars,Reinforcement Bars M.S ( TMT) round bars - Fe 500,Alias,DESCRIPTION,BAGS,18,0
MG_CS0013,ML_MGCS13_008,Reinforcement Bars,Reinforcement Bars M.S ( TMT) round bars - Fe 500D,Alias,DESCRIPTION,BAGS,18,0
MG_CS0014,ML_MGCS14_001,Binding Wire,"Binding Wire -Plain, 16 Gauge",Alias,DESCRIPTION,BAGS,18,0
MG_CS0014,ML_MGCS14_004,Binding Wire,"Binding Wire -Anealed, 18 Gauge",Alias,DESCRIPTION,BAGS,18,0
MG_CS0014,ML_MGCS14_002,Binding Wire,"Binding Wire -Plain, 18 Gauge",Alias,DESCRIPTION,BAGS,18,0
MG_CS0014,ML_MGCS14_003,Binding Wire,"Binding Wire -Anealed, 16 Gauge",Alias,DESCRIPTION,BAGS,18,0
MG_CS0014,ML_MGCS14_005,Binding Wire,"Binding Wire - Galvanised, 16 Gauge",Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_002,Cover Blocks,Cover Blocks-PVC 40 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_003,Cover Blocks,Cover Blocks-PVC 50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_004,Cover Blocks,Cover Blocks-PVC 75 mmthick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_001,Cover Blocks,Cover Blocks-PVC 25 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_005,Cover Blocks,Cover Blocks-Cement Mortar 25 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_006,Cover Blocks,Cover Blocks-Cement Mortar 40 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_007,Cover Blocks,Cover Blocks-Cement Mortar 50 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0015,ML_MGCS15_008,Cover Blocks,Cover Blocks-Cement Mortar 75 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0016,ML_MGCS16_001,Filling material,Imported Soil,Alias,DESCRIPTION,BAGS,18,0
MG_CS0016,ML_MGCS2_007,Filling material,Moorum,Alias,DESCRIPTION,BAGS,18,0
MG_CS0017,ML_MGCS17_001,Pile Shoe,Pile Shoe,Alias,DESCRIPTION,BAGS,18,0
MG_CS00175,ML_MGCS175_001,Sheet Metal panel,Non Insulated Galvalume sheet of 0.35 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS00175,ML_MGCS175_005,Sheet Metal panel,Non Insulated Galvanised sheet of 0.60 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS00175,ML_MGCS175_003,Sheet Metal panel,Non Insulated Galvalume sheet of 0.60 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS00175,ML_MGCS175_004,Sheet Metal panel,Non Insulated Galvanised sheet of 0.40 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS00175,ML_MGCS175_002,Sheet Metal panel,Non Insulated Galvalume sheet of 0.40 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_003,Non Pressure Pipes,RCC Pipes -NP2 Class 200 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_028,Non Pressure Pipes,RCC Pipes -NP3 Class 600 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_004,Non Pressure Pipes,RCC Pipes -NP2 Class 250 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_030,Non Pressure Pipes,RCC Pipes -NP3 Class 800 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_041,Non Pressure Pipes,RCC Pipes -NP4 Class 250 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_005,Non Pressure Pipes,RCC Pipes -NP2 Class 300 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_018,Non Pressure Pipes,RCC Pipes -NP2 Class 2000 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_020,Non Pressure Pipes,RCC Pipes -NP3 Class 150 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_006,Non Pressure Pipes,RCC Pipes -NP2 Class 350 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_031,Non Pressure Pipes,RCC Pipes -NP3 Class 750 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_007,Non Pressure Pipes,RCC Pipes -NP2 Class 400 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_008,Non Pressure Pipes,RCC Pipes -NP2 Class 450 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_034,Non Pressure Pipes,RCC Pipes -NP3 Class 1100 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_009,Non Pressure Pipes,RCC Pipes -NP2 Class 500 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_011,Non Pressure Pipes,RCC Pipes -NP2 Class 700 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_013,Non Pressure Pipes,RCC Pipes -NP2 Class 900 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_024,Non Pressure Pipes,RCC Pipes -NP3 Class 350 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_026,Non Pressure Pipes,RCC Pipes -NP3 Class 450 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_017,Non Pressure Pipes,RCC Pipes -NP2 Class 1500 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_019,Non Pressure Pipes,RCC Pipes -NP3 Class 100 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_038,Non Pressure Pipes,RCC Pipes -NP4 Class 100 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_021,Non Pressure Pipes,RCC Pipes -NP3 Class 200 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_039,Non Pressure Pipes,RCC Pipes -NP4 Class 150 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_043,Non Pressure Pipes,RCC Pipes -NP4 Class 350 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_032,Non Pressure Pipes,RCC Pipes -NP3 Class 900 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_033,Non Pressure Pipes,RCC Pipes -NP3 Class 1000 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_035,Non Pressure Pipes,RCC Pipes -NP3 Class 1200 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_044,Non Pressure Pipes,RCC Pipes -NP4 Class 400 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_047,Non Pressure Pipes,RCC Pipes -NP4 Class 600 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_027,Non Pressure Pipes,RCC Pipes -NP3 Class 500 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_029,Non Pressure Pipes,RCC Pipes -NP3 Class 700 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_036,Non Pressure Pipes,RCC Pipes -NP3 Class 1500 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_054,Non Pressure Pipes,RCC Pipes -NP4 Class 1500 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_055,Non Pressure Pipes,RCC Pipes -NP4 Class 2000 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_001,Non Pressure Pipes,RCC Pipes -NP2 Class 100 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_012,Non Pressure Pipes,RCC Pipes -NP2 Class 800 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_015,Non Pressure Pipes,RCC Pipes -NP2 Class 1100 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_037,Non Pressure Pipes,RCC Pipes -NP3 Class 2000 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_040,Non Pressure Pipes,RCC Pipes -NP4 Class 200 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_042,Non Pressure Pipes,RCC Pipes -NP4 Class 300 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_045,Non Pressure Pipes,RCC Pipes -NP4 Class 450 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_049,Non Pressure Pipes,RCC Pipes -NP4 Class 800 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_051,Non Pressure Pipes,RCC Pipes -NP4 Class 1000 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_053,Non Pressure Pipes,RCC Pipes -NP4 Class 1200 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_002,Non Pressure Pipes,RCC Pipes -NP2 Class 150 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_014,Non Pressure Pipes,RCC Pipes -NP2 Class 1000 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_016,Non Pressure Pipes,RCC Pipes -NP2 Class 1200 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_022,Non Pressure Pipes,RCC Pipes -NP3 Class 250 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_023,Non Pressure Pipes,RCC Pipes -NP3 Class 300 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_025,Non Pressure Pipes,RCC Pipes -NP3 Class 400 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_010,Non Pressure Pipes,RCC Pipes -NP2 Class 600 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_046,Non Pressure Pipes,RCC Pipes -NP4 Class 500 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_048,Non Pressure Pipes,RCC Pipes -NP4 Class 700 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_050,Non Pressure Pipes,RCC Pipes -NP4 Class 900 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0020,ML_MGCS20_052,Non Pressure Pipes,RCC Pipes -NP4 Class 1100 mm Diameter,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_050,Glazing,Performance Toughened glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_060,Glazing,High Performance plain glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_051,Glazing,Performance Toughened glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_058,Glazing,Performance DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_059,Glazing,Performance DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_084,Glazing,Ultra Performance DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_072,Glazing,High Performance DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_074,Glazing,Ultra Performance plain glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_095,Glazing,Premium Toughened glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_096,Glazing,Premium DGU glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_115,Glazing,Premium Ultima DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_003,Partition Glazing/panelling,16mm thick tempered Glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_116,Glazing,Laminated glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_007,Partition Glazing/panelling,12mm thick Polycarbonate sheet,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_016,Partition Glazing/panelling,Toughened Glass - 6mm thk,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_098,Glazing,Premium DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_009,Partition Glazing/panelling,10mm thick tempered glass_Amethyst slight blue transparent coating,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_032,Glazing,Popular Toughened glass 5 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_101,Glazing,Premium DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_103,Glazing,Premium Ultima plain glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_039,Glazing,Popular DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_105,Glazing,Premium Ultima plain glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_041,Glazing,Popular DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_106,Glazing,Premium Ultima Toughened glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_043,Glazing,Performance plain glass 4 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_055,Glazing,Performance DGU glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_077,Glazing,Ultra Performance plain glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_013,Partition Glazing/panelling,10mm thick tempered glass_Sandblasting,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_022,Glazing,Standard DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_122,Glazing,8mm thick reflective mirrored glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_123,Glazing,12mm thick reflective mirrored glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_049,Glazing,Performance Toughened glass 5 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_025,Glazing,Standard DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_042,Glazing,Popular DGU glass with toggle 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_078,Glazing,Ultra Performance Toughened glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_065,Glazing,High Performance Toughened glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_067,Glazing,High Performance Toughened glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_082,Glazing,Ultra Performance DGU glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_086,Glazing,Ultra Performance DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_088,Glazing,Premium plain glass 6 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_079,Glazing,Ultra Performance Toughened glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_090,Glazing,Premium plain glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_091,Glazing,Premium plain glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_110,Glazing,Premium Ultima DGU glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_001,Partition Glazing/panelling,10mm thick tempered Glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_093,Glazing,Premium Toughened glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_114,Glazing,Premium Ultima DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_002,Partition Glazing/panelling,12mm thick tempered Glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_097,Glazing,Premium DGU glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_120,Glazing,4mm thick reflective mirrored glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_099,Glazing,Premium DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_015,Partition Glazing/panelling,Toughened Glass - 5mm thk,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_100,Glazing,Premium DGU glass with toggle 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_037,Glazing,Popular DGU glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_107,Glazing,Premium Ultima Toughened glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_108,Glazing,Premium Ultima Toughened glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_109,Glazing,Premium Ultima Toughened glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_048,Glazing,Performance plain glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_113,Glazing,Premium Ultima DGU glass with toggle 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_075,Glazing,Ultra Performance plain glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_038,Glazing,Popular DGU glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_044,Glazing,Performance plain glass 5 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_056,Glazing,Performance DGU glass 16 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_080,Glazing,Ultra Performance Toughened glass 10 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_012,Partition Glazing/panelling,10mm thick tempered glass_Metallic colour coating,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_017,Partition Glazing/panelling,Toughened Glass - 8mm thk,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_019,Partition Glazing/panelling,Leaded glass_12.5mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_111,Glazing,Premium Ultima DGU glass 12 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_020,Partition Glazing/panelling,Leaded glass_15mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_117,Glazing,Laminated glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_011,Partition Glazing/panelling,10mm thick tempered glass_Opaque colour coating,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_121,Glazing,6mm thick reflective mirrored glass,Alias,DESCRIPTION,BAGS,18,0
MG_CS0021,ML_MGCS21_046,Glazing,Performance plain glass 8 mm thick,Alias,DESCRIPTION,BAGS,18,0
